,Количество км,Вид доставки,Время суток,Наличие грузчика,Стоимость
3776,4338.0,Пеший,Рабочее время,0,559.13
3779,2888.0,Пеший,Ночь,0,408.72
3782,9588.0,Пеший,Раннее утро/поздний вечер,0,1184.35
3790,8236.0,Пеший,Рабочее время,1,1542.41
3792,14390.0,Пеший,Рабочее время,1,2164.39
3799,1660.0,Пеший,Ночь,0,264.95
3820,10858.0,Пеший,Ночь,0,1514.18
3823,13940.0,Пеший,Ночь,0,2055.01
3834,15546.0,Пеший,Раннее утро/поздний вечер,1,2707.5
3837,2352.0,Пеший,Ночь,1,1339.81
3840,5234.0,Пеший,Рабочее время,1,1186.19
3844,5446.0,Пеший,Раннее утро/поздний вечер,0,733.12
3853,7674.0,Пеший,Рабочее время,0,852.2
3855,5604.0,Пеший,Раннее утро/поздний вечер,1,1396.09
3860,12568.0,Пеший,Ночь,1,2822.77
3866,7258.0,Пеший,Ночь,1,1963.03
3867,11432.0,Пеший,Раннее утро/поздний вечер,1,2139.78
3868,5794.0,Пеший,Рабочее время,0,561.77
3870,10706.0,Пеший,Ночь,0,1642.51
3881,12792.0,Пеший,Раннее утро/поздний вечер,1,2255.04
3886,7250.0,Пеший,Раннее утро/поздний вечер,0,895.45
3887,3652.0,Пеший,Ночь,0,601.04
3889,11606.0,Пеший,Ночь,1,2677.23
3892,14276.0,Пеший,Ночь,1,3152.08
3905,9930.0,Пеший,Ночь,1,2438.62
3906,6740.0,Пеший,Раннее утро/поздний вечер,0,810.29
3907,10578.0,Пеший,Ночь,1,2507.65
3910,7934.0,Пеший,Ночь,0,1157.03
3915,11160.0,Пеший,Ночь,1,2559.37
3922,1902.0,Пеший,Рабочее время,1,865.2
3924,10120.0,Пеший,Рабочее время,0,1064.74
3925,1536.0,Пеший,Рабочее время,0,158.45
3926,5734.0,Пеший,Раннее утро/поздний вечер,0,646.93
3930,6642.0,Пеший,Ночь,1,1935.42
3932,5718.0,Пеший,Рабочее время,1,1123.02
3934,2704.0,Пеший,Ночь,1,1270.81
3939,14346.0,Пеший,Раннее утро/поздний вечер,1,2521.52
3941,9568.0,Пеший,Рабочее время,0,964.4
3945,7928.0,Пеший,Рабочее время,0,873.51
3946,14166.0,Пеший,Ночь,0,2267.99
3950,9088.0,Пеший,Раннее утро/поздний вечер,0,1274.46
3954,8900.0,Пеший,Рабочее время,1,1568.56
3957,13062.0,Пеший,Ночь,1,2900.2
3961,11708.0,Пеший,Рабочее время,0,1224.43
3965,9316.0,Пеший,Ночь,1,2371.9
3972,13096.0,Пеший,Ночь,0,2092.54
3978,3500.0,Пеший,Раннее утро/поздний вечер,0,380.01
3981,14552.0,Пеший,Раннее утро/поздний вечер,1,2495.07
3982,7957.999999999998,Пеший,Рабочее время,1,1487.83
3983,4025.9999999999995,Пеший,Раннее утро/поздний вечер,0,502.87
3991,10664.0,Пеший,Раннее утро/поздний вечер,0,1337.14
3995,13800.0,Пеший,Рабочее время,0,1370.28
3999,3324.0,Пеший,Раннее утро/поздний вечер,0,436.51
4001,14414.0,Пеший,Рабочее время,1,2061.26
4005,14306.0,Пеший,Раннее утро/поздний вечер,0,1762.64
4011,12834.0,Пеший,Рабочее время,1,1855.99
4012,8810.0,Пеший,Раннее утро/поздний вечер,0,1120.36
4016,12238.0,Пеший,Раннее утро/поздний вечер,1,2287.71
4018,6824.0,Пеший,Ночь,0,971.74
4019,2842.0,Пеший,Рабочее время,1,844.67
4024,13874.0,Пеший,Рабочее время,1,1916.25
4033,15276.0,Пеший,Раннее утро/поздний вечер,0,1847.9
4034,5450.0,Пеший,Ночь,1,1668.67
4037,2390.0,Пеший,Ночь,1,1399.42
4052,11414.0,Пеший,Рабочее время,0,1131.85
4053,1720.0,Пеший,Раннее утро/поздний вечер,1,993.54
4059,4178.0,Пеший,Раннее утро/поздний вечер,0,569.15
4060,8368.0,Пеший,Ночь,0,1308.61
4061,11294.0,Пеший,Раннее утро/поздний вечер,1,2151.35
4073,4764.0,Пеший,Ночь,0,762.14
4080,2456.0,Пеший,Ночь,0,363.23
4096,14368.0,Пеший,Ночь,0,2133.68
4097,2996.0,Пеший,Рабочее время,0,378.04
4099,8342.0,Пеший,Ночь,0,1266.26
4102,11950.0,Пеший,Рабочее время,0,1210.35
4109,13648.0,Пеший,Ночь,1,2863.0
4112,14960.0,Пеший,Ночь,0,2244.61
4125,6694.0,Пеший,Ночь,1,1946.03
4132,4198.0,Пеший,Раннее утро/поздний вечер,0,659.06
4135,1546.0,Пеший,Рабочее время,0,177.55
4138,1498.0,Пеший,Ночь,0,314.47
4140,3860.0,Пеший,Ночь,1,1489.24
4144,3398.0,Пеший,Ночь,0,514.38
4151,9544.0,Пеший,Раннее утро/поздний вечер,0,1236.79
4153,10006.0,Пеший,Рабочее время,0,902.95
4154,15192.0,Пеший,Рабочее время,0,1516.21
4157,7738.0,Пеший,Раннее утро/поздний вечер,1,1683.42
4167,2442.0,Пеший,Рабочее время,1,990.08
4168,12848.0,Пеший,Ночь,1,2773.4
4172,1130.0,Пеший,Раннее утро/поздний вечер,0,205.2
4177,5932.0,Пеший,Ночь,0,791.09
4178,6558.0,Пеший,Ночь,0,939.41
4180,10946.0,Пеший,Рабочее время,1,1691.84
4181,8736.0,Пеший,Рабочее время,1,1557.16
4182,14860.0,Пеший,Рабочее время,1,2004.14
4185,6578.000000000001,Пеший,Ночь,1,1998.42
4190,12476.0,Пеший,Раннее утро/поздний вечер,1,2206.88
4191,15308.0,Пеший,Ночь,0,2449.13
4192,1268.0,Пеший,Ночь,1,1113.4
4196,4880.0,Пеший,Раннее утро/поздний вечер,0,555.37
4199,9072.0,Пеший,Раннее утро/поздний вечер,1,1954.68
4206,12596.0,Пеший,Рабочее время,1,1872.16
4207,10084.0,Пеший,Раннее утро/поздний вечер,1,1940.79
4208,12178.0,Пеший,Раннее утро/поздний вечер,1,2188.42
4212,11846.0,Пеший,Ночь,1,2691.77
4213,5014.0,Пеший,Ночь,1,1791.41
4215,12720.0,Пеший,Рабочее время,0,1254.65
4217,11348.0,Пеший,Рабочее время,1,1847.95
4222,15930.0,Пеший,Раннее утро/поздний вечер,0,1940.37
4223,13226.0,Пеший,Раннее утро/поздний вечер,0,1643.21
4229,1350.0,Пеший,Рабочее время,0,265.35
4239,10754.0,Пеший,Рабочее время,1,1601.45
4241,14640.0,Пеший,Раннее утро/поздний вечер,0,1764.72
4242,1650.0,Пеший,Раннее утро/поздний вечер,1,963.81
4247,13806.0,Пеший,Ночь,1,2901.89
4252,9454.0,Пеший,Ночь,0,1547.26
4254,10716.0,Пеший,Ночь,0,1597.6
4263,8314.0,Пеший,Раннее утро/поздний вечер,0,1022.06
4266,4134.0,Пеший,Ночь,1,1626.03
4270,13686.0,Пеший,Рабочее время,0,1488.36
4279,4406.0,Пеший,Ночь,0,667.6
4281,7228.0,Пеший,Рабочее время,1,1358.45
4287,12206.0,Пеший,Ночь,1,2771.77
4292,6734.0,Пеший,Раннее утро/поздний вечер,0,771.87
4295,7178.0,Пеший,Раннее утро/поздний вечер,0,1029.26
4297,10634.0,Пеший,Рабочее время,0,1046.58
4298,2478.0,Пеший,Рабочее время,0,218.88
4308,12246.0,Пеший,Ночь,0,1967.72
4314,4582.0,Пеший,Рабочее время,0,576.04
4315,4454.0,Пеший,Ночь,1,1571.35
4321,6052.0,Пеший,Ночь,0,1011.38
4324,6074.0,Пеший,Рабочее время,1,1295.79
4325,10194.0,Пеший,Ночь,0,1562.39
4326,7138.0,Пеший,Рабочее время,1,1467.94
4329,13042.0,Пеший,Рабочее время,0,1415.54
4332,14888.0,Пеший,Рабочее время,0,1589.41
4334,10060.0,Пеший,Рабочее время,1,1614.44
4335,3988.0,Пеший,Раннее утро/поздний вечер,0,464.07
4343,13524.0,Пеший,Раннее утро/поздний вечер,0,1667.35
4349,2982.0,Пеший,Ночь,0,451.29
4354,7014.0,Пеший,Раннее утро/поздний вечер,1,1621.05
4355,13588.0,Пеший,Ночь,0,2108.56
4356,6898.0,Пеший,Ночь,0,1083.75
4359,12734.0,Пеший,Раннее утро/поздний вечер,1,2166.29
4374,14122.0,Пеший,Ночь,1,3115.08
4375,6442.0,Пеший,Ночь,0,1005.64
4376,10860.0,Пеший,Ночь,0,1579.56
4382,6154.0,Пеший,Ночь,0,1061.92
4390,12252.0,Пеший,Рабочее время,1,1859.67
4392,12056.0,Пеший,Ночь,0,1843.46
4397,12558.0,Пеший,Ночь,0,1924.32
4400,7184.0,Пеший,Ночь,1,1950.53
4406,3866.0,Пеший,Ночь,1,1386.58
4411,12768.0,Пеший,Ночь,0,1818.75
4415,8002.0,Пеший,Раннее утро/поздний вечер,1,1585.29
4417,15340.0,Пеший,Раннее утро/поздний вечер,0,1959.9
4420,8678.0,Пеший,Ночь,0,1208.85
4421,6294.0,Пеший,Раннее утро/поздний вечер,0,902.11
4424,10012.0,Пеший,Раннее утро/поздний вечер,1,1930.09
4427,4728.0,Пеший,Ночь,1,1623.4
4432,2390.0,Пеший,Раннее утро/поздний вечер,1,1034.41
4434,10602.0,Пеший,Раннее утро/поздний вечер,0,1370.81
4439,14074.0,Пеший,Ночь,0,2296.87
4444,9188.0,Пеший,Рабочее время,1,1543.2
4448,9444.0,Пеший,Рабочее время,1,1516.3
4455,2968.0,Пеший,Рабочее время,0,218.83
4456,1056.0,Пеший,Ночь,0,282.88
4470,12622.0,Пеший,Раннее утро/поздний вечер,0,1606.11
4475,12888.0,Пеший,Ночь,1,2888.34
4482,5276.0,Пеший,Раннее утро/поздний вечер,1,1482.03
4483,10076.0,Пеший,Раннее утро/поздний вечер,0,1297.99
4488,5466.0,Пеший,Рабочее время,0,608.16
4496,8634.0,Пеший,Ночь,1,2181.5
4497,2268.0,Пеший,Раннее утро/поздний вечер,1,993.41
4498,11230.0,Пеший,Рабочее время,1,1733.74
4504,14410.0,Пеший,Раннее утро/поздний вечер,1,2548.56
4505,1098.0,Пеший,Раннее утро/поздний вечер,1,868.13
4516,1812.0,Пеший,Ночь,0,206.11
4517,8170.0,Пеший,Раннее утро/поздний вечер,1,1748.55
4519,6116.0,Пеший,Раннее утро/поздний вечер,0,782.85
4522,14938.0,Пеший,Ночь,1,3137.68
4528,15668.0,Пеший,Рабочее время,1,2297.95
4536,11260.0,Пеший,Рабочее время,0,1235.38
4542,6364.0,Пеший,Рабочее время,0,706.92
4545,13960.0,Пеший,Раннее утро/поздний вечер,1,2364.11
4548,7410.0,Пеший,Ночь,1,2148.75
4552,11742.0,Пеший,Ночь,0,1786.48
4553,13492.0,Пеший,Ночь,0,2100.84
4554,10922.0,Пеший,Раннее утро/поздний вечер,1,1964.5
4555,15886.0,Пеший,Раннее утро/поздний вечер,1,2707.27
4557,8119.999999999999,Пеший,Рабочее время,1,1404.39
4559,14262.0,Пеший,Рабочее время,1,2000.27
4561,6088.0,Пеший,Ночь,0,939.3
4562,11630.0,Пеший,Ночь,0,1739.59
4564,9686.0,Пеший,Ночь,1,2257.35
4566,2846.0,Пеший,Ночь,1,1326.74
4568,3436.0,Пеший,Ночь,0,597.96
4570,7584.0,Пеший,Ночь,1,2101.37
4576,7638.0,Пеший,Ночь,1,1972.62
4577,7332.0,Пеший,Раннее утро/поздний вечер,1,1590.37
4579,14310.0,Пеший,Ночь,0,2214.54
4583,4610.0,Пеший,Раннее утро/поздний вечер,0,490.18
4584,14308.0,Пеший,Раннее утро/поздний вечер,1,2432.69
4586,1544.0,Пеший,Раннее утро/поздний вечер,0,282.47
4593,3648.0,Пеший,Ночь,0,563.86
4594,11914.0,Пеший,Рабочее время,0,1276.62
4598,13426.0,Пеший,Ночь,0,2092.84
4602,15450.0,Пеший,Ночь,1,3298.6
4603,11974.0,Пеший,Раннее утро/поздний вечер,0,1436.55
4616,2702.0,Пеший,Раннее утро/поздний вечер,1,1120.04
4618,13188.0,Пеший,Ночь,1,2928.34
4627,4326.0,Пеший,Рабочее время,0,532.99
4630,5674.0,Пеший,Рабочее время,0,656.99
4632,11980.0,Пеший,Раннее утро/поздний вечер,1,2124.07
4633,11616.0,Пеший,Рабочее время,1,1767.05
4634,3660.0,Пеший,Рабочее время,0,389.96
4639,11528.0,Пеший,Рабочее время,1,1857.93
4642,10052.0,Пеший,Раннее утро/поздний вечер,0,1370.55
4645,9990.0,Пеший,Ночь,0,1469.66
4646,13682.0,Пеший,Рабочее время,1,2090.44
4649,5826.0,Пеший,Ночь,1,1781.75
4653,15016.0,Пеший,Рабочее время,1,2246.9
4664,5770.0,Пеший,Раннее утро/поздний вечер,0,630.12
4672,3526.0,Пеший,Раннее утро/поздний вечер,1,1131.96
4673,2902.0,Пеший,Ночь,1,1270.48
4681,11588.0,Пеший,Рабочее время,0,1299.04
4686,8550.0,Пеший,Раннее утро/поздний вечер,0,1099.55
4687,5986.0,Пеший,Раннее утро/поздний вечер,0,757.54
4701,10564.0,Пеший,Раннее утро/поздний вечер,1,1931.34
4704,14770.0,Пеший,Рабочее время,1,2048.82
4706,10780.0,Пеший,Рабочее время,1,1768.57
4709,14206.0,Пеший,Раннее утро/поздний вечер,0,1687.86
4713,4124.0,Пеший,Рабочее время,1,1135.92
4714,13806.0,Пеший,Ночь,1,3017.03
4718,11132.0,Пеший,Раннее утро/поздний вечер,1,2150.21
4719,3524.0,Пеший,Рабочее время,1,1085.82
4720,15688.0,Пеший,Раннее утро/поздний вечер,0,1909.28
4725,13776.0,Пеший,Ночь,1,2852.31
4728,6174.0,Пеший,Раннее утро/поздний вечер,0,866.95
4732,8210.0,Пеший,Ночь,0,1304.76
4753,3594.0,Пеший,Раннее утро/поздний вечер,0,396.62
4755,7584.0,Пеший,Раннее утро/поздний вечер,1,1721.07
4756,9352.0,Пеший,Раннее утро/поздний вечер,0,1255.87
4771,8250.0,Пеший,Раннее утро/поздний вечер,0,1084.77
4773,15172.0,Пеший,Ночь,0,2346.26
4774,14068.0,Пеший,Раннее утро/поздний вечер,0,1848.59
4781,14124.0,Пеший,Раннее утро/поздний вечер,1,2511.31
4792,7208.0,Пеший,Ночь,1,1977.68
4793,6492.0,Пеший,Рабочее время,0,656.37
4801,15706.0,Пеший,Раннее утро/поздний вечер,1,2627.24
4805,10522.0,Пеший,Раннее утро/поздний вечер,0,1356.23
